SerialNumber,PartNumber,ReceiverLine,ReceiverStation,AcquisitionDuration,SegmentCount,CSACLolCount,MinutesTillFirstCSACLol,StartPhaseMeasurementNS,AcqStartTimeDTUTC,FirstCSACLolDTUTC,LastCSACLolDTUTC,AcqEndTimeDTUTC,EndPhaseMeasurementNS,CSACAlarmCount,NumberOfLogRecords,AvgHeaterPower,MaxHeaterPower,BatteryChargeLevelInitial,BatteryChargeLevelFinal,BatteryDischargeRatePerHour,InitialHumidity,FinalHumidity,HumidityChange
3053,280720001,1757,6546,d27 h07 m44 s02,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:12:21,1368627159000000000,0,3936,14.33244,14.57,100,10,0.1372508,25.21655,28.10152,2.884972
7683,280720001,1757,6554,d27 h07 m43 s53,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:12:12,1368627150000000000,0,3936,11.28814,11.51,100,21.33333,0.1199678,16.7109,18.56082,1.849922
7199,280720001,1757,6562,d27 h07 m47 s01,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:15:20,1368627338000000000,0,3936,9.208362,9.41,100,23,0.1174168,19.43192,21.67546,2.243546
8259,280720001,1757,6570,d27 h07 m43 s33,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:11:52,1368627130000000000,0,3936,9.355414,9.55,100,15.33333,0.129119,12.46558,14.34714,1.88156
2566,280720001,1757,6578,d27 h07 m54 s39,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:22:58,1368627796000000000,0,3936,10.95411,11.2,100,24.33333,0.1153612,26.57302,29.37199,2.798971
15897,280720004,1757,6586,d27 h06 m38 s19,1,0,0,1366270408000000000,4/23/2023 7:33:10,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:11:29,1368627107000000000,3928,3928,10.88682,11.09,100,40,0.09165362,13.54451,14.17973,0.6352186
8264,280720001,1757,6594,d27 h08 m07 s42,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:11:34,1368627112000000000,0,3940,12.3434,12.58,100,19,0.1234515,25.38965,26.91911,1.529455
6962,280720001,1757,6602,d27 h08 m07 s27,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:11:19,1368627097000000000,0,3940,12.45691,12.69,99.33334,18,0.1239603,25.69745,26.70315,1.005695
7889,280720001,1757,6610,d27 h08 m07 s18,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:11:10,1368627088000000000,0,3940,12.6068,12.88,100,31,0.1051634,25.8824,28.11167,2.229269
2348,280720001,1757,6618,d27 h08 m07 s02,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:10:54,1368627072000000000,0,3940,10.35376,10.56,100,19,0.1234535,22.98334,24.30612,1.322777
1532,280720001,1757,6626,d27 h08 m07 s12,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:11:04,1368627082000000000,0,3940,11.52516,11.75,100,14.33333,0.1305655,28.56912,30.48261,1.913496
15144,280720003,1757,6634,d27 h08 m06 s49,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:10:41,1368627059000000000,0,3940,10.66607,10.9,100,22.33333,0.1183738,24.64246,26.3856,1.743132
1870,280720001,1757,6642,d27 h08 m06 s36,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:10:28,1368627046000000000,0,3940,12.44221,12.67,100,16,0.1280273,28.3239,30.33145,2.007553
1855,280720001,1757,6650,d27 h08 m06 s28,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:10:20,1368627038000000000,0,3940,11.30992,11.52,96.66666,15.66667,0.1234553,23.6763,25.54429,1.867985
380,280720001,1757,6658,d27 h08 m06 s21,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:10:13,1368627031000000000,0,3940,12.42715,12.68,96.66666,14.66667,0.1249798,21.35668,22.83045,1.473774
2550,280720001,1757,6666,d27 h08 m06 s12,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:10:04,1368627022000000000,0,3940,9.448646,9.71,100,10,0.1371735,29.61612,32.09562,2.4795
3308,280720001,1757,6674,d27 h06 m36 s43,1,0,0,1366270408000000000,4/23/2023 7:33:10,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:09:53,1368627011000000000,0,3928,10.46136,10.67,100,25.33333,0.1140625,21.16664,23.09414,1.9275
6846,280720001,1757,6682,d27 h08 m05 s50,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:09:42,1368627000000000000,0,3940,9.809999,9.99,100,18,0.1249815,28.50071,31.11427,2.61356
3800,280720001,1757,6690,d27 h08 m05 s38,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:09:30,1368626988000000000,0,3940,13.5751,13.84,100,14,0.1310788,25.37778,27.58979,2.212015
7793,280720001,1757,6698,d27 h08 m05 s26,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:09:18,1368626976000000000,3937,3940,13.05769,13.32,100,20.66667,0.1209183,17.58751,19.27614,1.688629
1462,280720001,1757,6706,d27 h08 m05 s14,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:09:06,1368626964000000000,0,3940,10.46127,10.68,96,13,0.1265076,29.77396,32.52289,2.74893
2170,280720001,1757,6714,d27 h07 m40 s40,1,0,0,1366266517000000000,4/23/2023 6:28:19,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:08:59,1368626957000000000,3934,3936,9.712392,9.91,100,15.33333,0.1291285,19.35744,21.7885,2.431059
3030,280720001,1757,6722,d27 h08 m16 s14,2,1,-1416791.63333333,1366265050000000000,4/23/2023 6:03:52,8/12/2020 8:52:14,8/12/2020 8:52:14,5/20/2023 14:20:06,1368627624000000000,0,3944,10.78495,11.01,93.33334,18.66667,0.1137742,24.57034,25.01279,0.4424496
780,280720001,1757,6730,d27 h08 m04 s44,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:08:36,1368626934000000000,0,3940,11.22192,11.43,99,16.33333,0.1260011,19.8421,21.91872,2.076622
1544,280720001,1757,6738,d27 h08 m04 s35,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:08:27,1368626925000000000,0,3940,12.21884,12.46,93.33334,14,0.1209209,17.15455,19.37688,2.222334
7373,280720001,1757,6746,d27 h08 m04 s19,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:08:11,1368626909000000000,3937,3940,9.310845,9.5,100,28.33333,0.109236,14.57915,16.22765,1.648499
2774,280720001,1757,6754,d27 h08 m17 s01,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:20:53,1368627671000000000,0,3940,8.248503,8.42,100,27,0.1112324,19.54089,21.90309,2.3622
1844,280720001,1757,6762,d27 h08 m03 s48,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:07:40,1368626878000000000,0,3940,13.30556,13.54,100,8.666667,0.1392142,28.90359,32.51014,3.606552
845,280720001,1757,6770,d27 h08 m03 s39,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:07:31,1368626869000000000,0,3940,15.24278,15.51,100,7,0.1417551,28.70163,31.90243,3.200808
3114,280720001,1757,6778,d27 h08 m03 s26,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:07:18,1368626856000000000,0,3940,11.21062,11.44,99.33334,14,0.13007,24.60226,27.31718,2.71492
8380,280720001,1757,6786,d27 h08 m03 s04,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:06:56,1368626834000000000,3937,3940,10.53464,10.78,100,42.33333,0.08789966,28.43586,33.44395,5.008083
7525,280720001,1757,6794,d27 h08 m03 s14,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:07:06,1368626844000000000,0,3940,11.13497,11.38,100,22,0.1188927,21.3824,24.44109,3.058691
6752,280720001,1757,6802,d27 h06 m33 s24,1,0,0,1366270408000000000,4/23/2023 7:33:10,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 14:06:34,1368626812000000000,0,3928,9.780211,10,100,26,0.1130536,21.68361,24.86613,3.18252
4008,280720001,1757,6810,d27 h10 m00 s28,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:04:20,1368633878000000000,0,3948,11.75505,12.01,100,16,0.1276581,27.37586,29.95147,2.575607
3042,280720001,1757,6818,d27 h10 m00 s37,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:04:29,1368633887000000000,0,3948,13.39969,13.76,97,14,0.1261379,22.65358,24.75986,2.106274
3130,280720001,1757,6826,d27 h10 m00 s46,1,8,16385.2333333333,1366265050000000000,4/23/2023 6:03:52,5/4/2023 15:09:06,5/19/2023 14:46:28,5/20/2023 16:04:38,1368633896000000000,0,3948,12.92106,13.16,96.33334,18,0.1190453,30.64759,33.65659,3.008993
2330,280720001,1757,6834,d27 h10 m00 s55,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:04:47,1368633905000000000,0,3948,15.53071,15.79,98,15.66667,0.1251238,25.74623,28.41974,2.67351
2255,280720001,1757,6842,d27 h10 m00 s05,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:03:57,1368633855000000000,3948,3948,12.07289,12.29,100,26.66667,0.1114486,19.9513,21.66429,1.71299
7187,280720001,1757,6850,d27 h09 m59 s55,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:03:47,1368633845000000000,0,3948,10.34594,10.58,100,25.33333,0.1134754,23.42702,25.59829,2.171268
7557,280720001,1757,6858,d27 h09 m59 s50,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:03:42,1368633840000000000,0,3948,11.69944,11.93,100,21,0.1200613,29.37702,32.35194,2.974922
7925,280720001,1757,6866,d27 h09 m59 s42,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:03:34,1368633832000000000,0,3948,10.03019,10.24,100,23,0.1170222,25.12965,27.98828,2.858625
7474,280720001,1757,6874,d27 h10 m06 s20,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:10:12,1368634230000000000,0,3948,11.99826,12.22,100,21,0.1200415,22.50061,24.737,2.236391
3156,280720001,1757,6882,d27 h09 m59 s27,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:03:19,1368633817000000000,0,3948,11.58599,11.85,100,15.66667,0.1281679,25.707,26.63079,0.9237862
15352,280720003,1757,6890,d27 h09 m59 s05,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:02:57,1368633795000000000,0,3948,11.99347,12.27,100,24.33333,0.1149976,14.19062,15.21996,1.029344
15739,280720003,1757,6898,d27 h09 m59 s12,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:03:04,1368633802000000000,0,3948,9.308525,9.51,100,33.33333,0.1013192,22.55256,24.03213,1.47957
205,280720001,1757,6906,d27 h09 m58 s59,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:02:51,1368633789000000000,0,3948,11.39287,11.63,100,15.66667,0.1281695,22.15942,23.45009,1.290678
7691,280720001,1757,6914,d27 h10 m06 s04,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:09:56,1368634214000000000,0,3948,12.07513,12.3,100,24.33333,0.1149773,22.33688,23.81355,1.476675
15307,280720003,1757,6922,d27 h09 m58 s39,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:02:31,1368633769000000000,0,3948,10.82625,11.06,100,30.33333,0.10588,26.98146,29.21133,2.229874
3677,280720001,1757,6930,d27 h09 m58 s27,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:02:19,1368633757000000000,0,3948,10.04182,10.27,100,20.33333,0.1210787,19.69821,20.96116,1.262953
6510,280720001,1757,6938,d27 h09 m58 s18,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:02:10,1368633748000000000,0,3948,8.769059,8.95,100,31,0.1048677,26.98146,29.74679,2.765331
1043,280720001,1757,6946,d27 h09 m58 s12,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:02:04,1368633742000000000,0,3948,11.14632,11.37,100,16,0.1276654,25.33887,27.0791,1.740227
7421,280720001,1757,6954,d27 h09 m57 s59,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:01:51,1368633729000000000,0,3948,10.9846,11.2,100,22,0.1185471,24.47808,26.49451,2.016424
3320,280720001,1757,6962,d27 h09 m57 s52,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:01:44,1368633722000000000,0,3948,10.88422,11.08,100,16.66667,0.1266533,25.17629,27.10001,1.923721
2849,280720001,1757,6970,d27 h09 m57 s41,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:01:33,1368633711000000000,0,3948,10.97413,11.23,99.66666,14,0.1302001,24.89252,27.25446,2.361944
8489,280720001,1757,6978,d27 h08 m33 s59,1,0,0,1366270408000000000,4/23/2023 7:33:10,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:07:09,1368634047000000000,0,3940,12.21984,12.45,100,22.33333,0.1182922,28.06664,31.40225,3.335609
15138,280720003,1757,6986,d27 h09 m57 s24,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:01:16,1368633694000000000,0,3948,10.5858,10.79,100,28.33333,0.1089231,25.33013,28.73434,3.404211
7094,280720001,1757,6994,d27 h10 m05 s14,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:09:06,1368634164000000000,0,3948,12.36782,12.63,100,21.66667,0.1190318,29.80183,38.20935,8.407516
7185,280720001,1757,7002,d27 h09 m57 s00,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:00:52,1368633670000000000,0,3948,10.58025,10.81,100,22,0.11855,23.38442,26.21135,2.826937
2313,280720001,1757,7010,d27 h09 m56 s50,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:00:42,1368633660000000000,0,3948,10.96008,11.18,100,16,0.1276698,25.51257,28.19901,2.686441
15148,280720003,1757,7018,d27 h09 m56 s39,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:00:31,1368633649000000000,0,3948,9.75622,9.98,100,22.66667,0.1175378,34.52153,38.79108,4.26955
2101,280720001,1757,7026,d27 h09 m56 s30,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:00:22,1368633640000000000,0,3948,10.06218,10.36,99.66666,16,0.1271643,23.3318,26.20089,2.869081
929,280720001,1757,7034,d27 h09 m56 s12,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:00:04,1368633622000000000,0,3948,12.38735,12.61,100,15,0.1291918,26.55366,29.60168,3.048018
15934,280720003,1757,7042,d27 h09 m56 s00,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 15:59:52,1368633610000000000,0,3948,9.827753,10.04,100,34.66667,0.09930083,31.56301,36.88008,5.31707
3933,280720001,1757,7050,d27 h10 m04 s37,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:08:29,1368634127000000000,0,3952,12.55754,12.81,100,14,0.1306838,25.08159,27.2924,2.210812
701,280720001,1757,7066,d27 h09 m55 s15,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 15:59:07,1368633565000000000,0,3948,11.78719,12.04,100,14,0.1307148,27.02047,30.03192,3.011446
3282,280720001,1757,7074,d27 h09 m55 s08,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 15:59:00,1368633558000000000,0,3948,11.21815,11.46,100,17.33333,0.1256487,24.84607,27.71377,2.867701
1216,280720001,1757,7082,d27 h09 m55 s01,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 15:58:53,1368633551000000000,0,3948,12.78461,13.04,100,10.66667,0.1357821,26.06153,29.38476,3.323227
15765,280720003,1757,7090,d27 h09 m54 s53,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 15:58:45,1368633543000000000,0,3948,11.45054,11.68,100,19.66667,0.122103,30.18016,35.22479,5.044634
15843,280720003,1757,7098,d27 h09 m54 s37,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 15:58:29,1368633527000000000,0,3948,11.49487,11.72,100,24.33333,0.1150106,29.3478,34.11229,4.764492
3091,280720001,1757,7106,d27 h09 m54 s46,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 15:58:38,1368633536000000000,0,3948,15.42569,15.74,100,13.33333,0.1317297,26.96377,29.44957,2.485796
7750,280720001,1757,7114,d27 h10 m08 s38,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:12:30,1368634368000000000,0,3952,9.994864,10.23,100,16.66667,0.1266187,22.85538,24.72001,1.864634
1645,280720001,1757,7122,d27 h10 m08 s29,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:12:21,1368634359000000000,0,3952,11.71712,11.94,100,19.33333,0.1225674,24.50732,26.91911,2.411791
711,280720001,1757,7130,d27 h10 m08 s50,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:12:42,1368634380000000000,0,3952,13.64062,13.91,100,13,0.1321893,25.59981,28.2432,2.643383
2202,280720001,1757,7138,d27 h10 m08 s59,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:12:51,1368634389000000000,0,3952,13.7296,14.01,100,12.33333,0.1332017,20.17434,22.6768,2.502468
472,280720001,1757,7146,d27 h10 m09 s13,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:13:05,1368634403000000000,0,3952,15.96714,16.22,100,13.33333,0.1316815,27.19769,30.48716,3.289465
7929,280720001,1757,7154,d27 h10 m09 s21,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:13:13,1368634411000000000,0,3952,14.50712,14.79,100,22.66667,0.1175,22.15148,24.79187,2.640394
3880,280720001,1757,7162,d27 h08 m47 s05,1,0,0,1366270408000000000,4/23/2023 7:33:10,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:20:15,1368634833000000000,0,3944,13.70059,14.11,100,14,0.1309409,25.94836,28.55634,2.607988
8147,280720001,1757,7170,d27 h10 m09 s36,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:13:28,1368634426000000000,0,3952,9.610332,9.83,100,21.66667,0.1190187,24.20442,27.52649,3.322075
1920,280720001,1757,7178,d27 h10 m09 s51,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:13:43,1368634441000000000,0,3952,12.51621,12.79,100,17,0.1261083,30.08794,32.84749,2.759546
2237,280720001,1757,7186,d27 h10 m16 s35,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:20:27,1368634845000000000,0,3952,13.40225,13.67,100,12,0.1336825,25.19639,26.67975,1.483355
7128,280720001,1757,7194,d27 h10 m10 s06,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:13:58,1368634456000000000,0,3952,10.07076,10.32,100,25.33333,0.1134462,23.99476,26.97463,2.979868
1699,280720001,1757,7202,d27 h10 m16 s51,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:20:43,1368634861000000000,0,3952,11.69391,11.93,100,13,0.1321624,24.59539,26.43785,1.842464
15302,280720003,1757,7210,d27 h10 m10 s28,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:14:20,1368634478000000000,0,3952,8.894517,9.1,100,35.66667,0.09774511,24.69721,27.60772,2.910503
470,280720001,1757,7218,d27 h10 m10 s34,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:14:26,1368634484000000000,0,3952,9.354189,9.59,98,13.33333,0.1286383,28.59549,30.09486,1.499376
1027,280720001,1757,7226,d27 h10 m17 s07,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:20:59,1368634877000000000,0,3952,12.87077,13.18,100,16.33333,0.1270979,26.91372,28.06614,1.15242
4066,280720001,1757,7234,d27 h10 m10 s50,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:14:42,1368634500000000000,0,3952,13.74286,14.02,100,20,0.1215472,26.1211,27.02579,0.9046879
6369,280720001,1757,7242,d27 h10 m11 s08,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:15:00,1368634518000000000,0,3952,9.431513,9.64,100,26,0.1124303,27.17501,27.93141,0.7563972
3212,280720001,1757,7250,d27 h10 m10 s57,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:14:49,1368634507000000000,0,3952,14.03787,14.36,100,19,0.1230662,25.35867,26.18416,0.8254967
6641,280720001,1757,7258,d27 h11 m22 s40,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 17:26:32,1368638810000000000,0,3952,10.82145,11.04,100,22.33333,0.1177878,22.95556,24.40342,1.447865
15023,280720003,1757,7266,d27 h10 m23 s10,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:27:02,1368635240000000000,0,3952,10.71246,10.97,100,26.66667,0.1113835,30.1237,34.19087,4.067171
1911,280720001,1757,7274,d27 h10 m23 s28,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:27:20,1368635258000000000,0,3952,15.66782,15.98,99,17.33333,0.1240397,22.1255,23.74054,1.615036
6233,280720001,1757,7282,d27 h10 m23 s35,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:27:27,1368635265000000000,3951,3952,8.610446,8.84,100,47.33333,0.07999274,20.31542,22.42126,2.105841
3797,280720001,1757,7290,d27 h10 m23 s57,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:27:49,1368635287000000000,0,3952,10.14134,10.38,100,14,0.1306199,26.9036,29.71598,2.812386
8617,280720001,1757,7298,d27 h10 m24 s09,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:28:01,1368635299000000000,0,3952,11.472,11.73,100,11.66667,0.1341631,20.83825,23.43884,2.600588
6912,280720001,1757,7306,d27 h10 m24 s21,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:28:13,1368635311000000000,0,3952,13.79962,14.08,99.66666,22.33333,0.1174554,20.76839,22.79607,2.027679
771,280720001,1757,7314,d27 h10 m24 s33,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:28:25,1368635323000000000,0,3952,10.54025,10.77,100,10.33333,0.1361868,23.72326,26.04786,2.3246
2709,280720001,1757,7322,d27 h10 m36 s38,1,1,-1030368.78333333,1366265050000000000,4/23/2023 6:03:52,5/7/2021 17:15:05,5/7/2021 17:15:05,5/20/2023 16:40:30,1368636048000000000,0,3952,10.43307,10.71,100,81.66666,0.02783638,26.28522,24.0097,-2.275517
3514,280720001,1757,7330,d27 h10 m24 s53,1,0,0,1366265050000000000,4/23/2023 6:03:52,1/1/0001 0:00:00,1/1/0001 0:00:00,5/20/2023 16:28:45,1368635343000000000,0,3952,12.51632,12.76,100,16.66667,0.1265666,27.82692,30.81369,2.986767
